Class origin; Class destiny;Connection Strength Value
ManterPedidoRenovacaoMatriculaEJB;ProcedimentoElementoCurricularDao;110.06922850550697
ManterPedidoRenovacaoMatriculaEJB;UnidadeEnsinoDAO;0.0
ManterPedidoRenovacaoMatriculaEJB;RequisitoDAO;98.26108849466605
ManterPedidoRenovacaoMatriculaEJB;DocenciaGradeHorarioDAO;15.214761526550006
Anonymous;MrX;0.0
OfertaVagaDAO;Turno;0.0
OfertaVagaDAO;ListaAuxiliarSelecao;0.0
OfertaVagaDAO;PeriodoLetivo;0.0
OfertaVagaDAO;ManterOfertaVagaEJB;94.16562597813477
OfertaVagaDAO;Curso;0.0
OfertaVagaDAO;UnidadeOrganizacional;0.0
TipoProcedimentoCurricularDao;ManterAproveitamentoAceleracaoeDispensaEJB;0.3
ManterConselhoClasseEJB;CursoDAO;0.6
ManterConselhoClasseEJB;EnturmacaoDAO;25.31973447
ManterConselhoClasseEJB;Enturmacao;0.0
ManterConselhoClasseEJB;StatusAlunoClasseDAO;0.6
ManterConselhoClasseEJB;VinculoDAO;0.3
ManterConselhoClasseEJB;DocenteDAO;57.8991359637777
ManterConselhoClasseEJB;ConjuntoRegrasAcademicasDAO;14.362790649114293
ManterConselhoClasseEJB;IFecharPeriodoLetivoClasseEJB;4.1157900000000005
ManterConselhoClasseEJB;MatrizCurricularDAO;13.342790649114294
ManterConselhoClasseEJB;StatusAlunoPeriodoDAO;0.3
ManterConselhoClasseEJB;FaltaDAO;0.6
ManterConselhoClasseEJB;LotacaoServidorDAO;8.493372784448995
ManterConselhoClasseEJB;ConselhoClasseDAO;94.55162689574433
ManterConselhoClasseEJB;PeriodoLetivoDAO;13.342790649114294
ManterConselhoClasseEJB;MediaGeralTurmaDAO;123.57372703850696
ManterConselhoClasseEJB;Classe;0.0
ManterConselhoClasseEJB;AulaDAO;0.0
ManterConselhoClasseEJB;TurmaDAO;0.3
ManterConselhoClasseEJB;Turma;0.0
IManterAbonoFaltaEJB;ManterMatriculaEJB;21.305662469999994
EnturmacaoDAO;StatusAlunoClasse;0.0
EnturmacaoDAO;ManterConselhoClasseEJB;25.31973447
EnturmacaoDAO;Matricula;0.0
EnturmacaoDAO;VincularAlunoAClasseEJB;955.1762175314291
EnturmacaoDAO;ManterRelatorioAlunoEJB;293.198920056906
EnturmacaoDAO;Classe;0.0
EnturmacaoDAO;ManterTurmaEJB;10.871580000000002
EnturmacaoDAO;ImprimirDiarioDeClasseEJB;57.8991359637777
EnturmacaoDAO;PeriodoLetivo;0.0
EnturmacaoDAO;Curso;0.0
EnturmacaoDAO;ReaberturaTurmaClasseEJB;4.1157900000000005
EnturmacaoDAO;AbrirPeriodoLetivoPorTurmaEJB;62.0149259637777
EnturmacaoDAO;ManterClasseEJB;115.7982719275554
EnturmacaoDAO;FecharPeriodoLetivoPorTurmaEJB;472.66462998202786
EnturmacaoDAO;ManterInscricaoElementoCurricularEJB;710.0892715644508
EnturmacaoDAO;Enturmacao;0.0
EnturmacaoDAO;ListaAuxiliarSelecao;0.0
EnturmacaoDAO;ManterAlunoEJB;168.26836446928468
EnturmacaoDAO;ElementoMatriz;0.0
EnturmacaoDAO;ManterPedidoRenovacaoMatriculaEJB;129.34634558762127
EnturmacaoDAO;ManterMatriculaEJB;110.06922850550697
EnturmacaoDAO;Aula;0.0
EnturmacaoDAO;ManterAproveitamentoAceleracaoeDispensaEJB;651.4100537216798
EnturmacaoDAO;FecharPeriodoLetivoClasseEJB;611.2345676508136
EnturmacaoDAO;ManterDiarioClasseEJB;319.57626263566914
EnturmacaoDAO;Turma;0.0
EnturmacaoDAO;ElementoCurricular;0.0
EnturmacaoDAO;ManterSituacaoAlunoCursoEJB;334.3234755165209
NotaEtapaAluno;Enturmacao;0.0
NotaEtapaAluno;EtapaNotaAlunos;0.0
NotaEtapaAluno;FecharPeriodoLetivoClasseEJB;0.0
NotaEtapaAluno;ValidadorFormula;0.3
NotaEtapaAluno;ResultadoAvaliacao;0.0
NotaEtapaAluno;EtapaAvaliacao;17.601256921331206
ReservaAmbienteDeAprendizagemDAO;ManterReservaAmbienteDeAprendizagemEJB;22.132563976563294
ReservaAmbienteDeAprendizagemDAO;Vinculo;0.0
ReservaAmbienteDeAprendizagemDAO;CategoriaAmbienteAprendizagem;0.0
ReservaAmbienteDeAprendizagemDAO;ListaAuxiliarSelecao;0.0
ReservaAmbienteDeAprendizagemDAO;AmbienteAprendizagem;0.0
ReservaAmbienteDeAprendizagemDAO;UnidadeOrganizacional;0.0
ReservaAmbienteDeAprendizagemDAO;ManterServidorEJB;11.073797942999999
PeriodicidadeIngressoDAO;ManterCursoEJB;0.0
ManterVerificacaoCasoEJB;AvaliacaoDAO;4.8655671
ManterVerificacaoCasoEJB;VerificacaoCasoDAO;0.0
ManterVerificacaoCasoEJB;VerificacaoCasoLogDAO;1.29183
ManterServidorEJB;ContaCorrentePagamentoDAO;3.278502
ManterServidorEJB;AreaIngressoDAO;0.0
ManterServidorEJB;CessaoDAO;18.429587943
ManterServidorEJB;PessoaFisicaDAO;0.6
ManterServidorEJB;LotacaoServidorDAO;126.10291933672045
ManterServidorEJB;ClasseServidorDAO;0.0
ManterServidorEJB;Docente;0.0
ManterServidorEJB;CargoDAO;0.0
ManterServidorEJB;FuncionarioDAO;18.137021400000002
ManterServidorEJB;AgenciaPagamentoDAO;3.18786
ManterServidorEJB;AgenciaPagamento;0.0
ManterServidorEJB;ReservaAmbienteDeAprendizagemDAO;11.073797942999999
ManterServidorEJB;UnidadeEnsinoDAO;13.132761484448995
ManterServidorEJB;MandatoDAO;66.91664250929999
ManterServidorEJB;NivelFuncionalServidorDAO;0.0
ManterServidorEJB;ServidorDAO;11.906871484448995
ManterServidorEJB;UnidadeOrganizacionalDAO;19.832100392069997
ManterServidorEJB;SituacaoVinculoDAO;0.0
ManterServidorEJB;VinculoDAO;34.121393829
ManterServidorEJB;TecnicoAdministrativoDAO;26.877115063199994
ManterServidorEJB;DocenteDAO;57.165294116546974
ManterServidorEJB;OrgaoPublicoDAO;0.0
ManterServidorEJB;BancoPagamentoDAO;0.0
ManterServidorEJB;RGDAO;8.3185107
ManterServidorEJB;TipoAtoAutorizativoDAO;0.0
ManterServidorEJB;AtoAutorizativoDAO;1.5789299999999997
ManterServidorEJB;DocenciaDAO;16.5978791202
ManterServidorEJB;FuncaoServidorDAO;0.3
ManterServidorEJB;TecnicoAdministrativo;0.0
ManterServidorEJB;AmbienteAprendizagemDAO;11.073797942999999
ManterServidorEJB;InstituicaoDAO;0.0
ManterServidorEJB;AreaConhecimentoDAO;0.0
ManterServidorEJB;RegimeJuridicoDAO;0.0
ManterRegimeMatriculaEJB;TipoRegimeMatriculaDAO;0.0
ManterProgramaEJB;CategoriaProgramaDAO;0.0
ManterProgramaEJB;FinanciamentoDAO;10.177065655179
ManterProgramaEJB;ProgramaDAO;0.0
ManterProgramaEJB;Financiamento;0.0
ManterProgramaEJB;AreaTematicaDAO;0.0
ManterProgramaEJB;FonteFinanciamentoDAO;0.0
ManterAtividadeComplementarMatriculaEJB;AtividadeComplementarMatriculaDAO;110.06922850550697
ClassificacaoTipoParentescoDAO;ManterTipoParentescoEJB;0.0
ClassificacaoTipoParentescoDAO;ManterAlunoEJB;0.0
TipoEscolaOrigemDAO;ManterAlunoEJB;0.0
SupervisaoEstagioDAO;ManterSupervisaoEstagioEJB;1.6599
SupervisaoEstagioDAO;ManterPlanoEstagioEJB;230.05202080216748
SupervisaoEstagioDAO;TipoEstagioObrigatorio;0.0
ManterConvenioEstagioEJB;ConvenioEstagioDAO;24.713742968897993
ManterConvenioEstagioEJB;TipoPessoaJuridicaDAO;0.0
ManterConvenioEstagioEJB;PortePessoaJuridicaDAO;0.0
AvaliacaoDAO;ManterClasseEJB;57.8991359637777
AvaliacaoDAO;FecharPeriodoLetivoPorTurmaEJB;57.8991359637777
AvaliacaoDAO;ManterVerificacaoCasoEJB;4.8655671
AvaliacaoDAO;Classe;0.0
AvaliacaoDAO;ManterEtapaAvaliacaoEJB;115.7982719275554
AvaliacaoDAO;ImprimirDiarioDeClasseEJB;115.7982719275554
AvaliacaoDAO;FecharPeriodoLetivoClasseEJB;57.8991359637777
AvaliacaoDAO;ManterDiarioClasseEJB;85.83152708510889
AvaliacaoDAO;ManterRelatorioAlunoEJB;57.8991359637777
AvaliacaoDAO;AbrirPeriodoLetivoPorTurmaEJB;57.8991359637777
ConjuntoRegrasAcademicasMatriculaDAO;Matricula;0.0
PapelParticipanteDAO;ManterParticipacaoEJB;0.0
PapelParticipanteDAO;ManterProjetoExtensaoEJB;0.0
PapelParticipanteDAO;ManterEventoExternoEJB;0.0
GenericDAO;AutoCompleteIndexConverter;0.0
GenericDAO;CampoUnicoCache;0.0
AproveitamentoAceleracaoeDispensaDAO;ManterAproveitamentoAceleracaoeDispensaEJB;110.06922850550697
AproveitamentoAceleracaoeDispensaDAO;VincularAlunoAClasseEJB;0.3
RelatorioComumDAO;ManterRelatorioEstagioEJB;1.6599000000000002
RelatorioComumDAO;TipoRelatorioComum;0.0
MrX;Anonymous;0.0
FacesAutenticacaoUtil;HttpAutenticacaoUtil;0.0
DataEspecialDAO;ManterInscricaoElementoCurricularEJB;16.525508082114296
DataEspecialDAO;ModalidadeEnsino;0.0
DataEspecialDAO;PeriodoLetivo;0.0
TecnicoAdministrativoDAO;Vinculo;0.0
TecnicoAdministrativoDAO;TecnicoAdministrativo;0.0
TecnicoAdministrativoDAO;ManterServidorEJB;26.877115063199994
BancoPagamentoDAO;BancoPagamento;0.0
BancoPagamentoDAO;ManterServidorEJB;0.0
ManterAvaliacaoDocenteEJB;PeriodoAvaliacaoDocenteDAO;39.596218029409016
ManterAvaliacaoDocenteEJB;RespostaAvaliacaoDocente;31.505136544960013
ManterAvaliacaoDocenteEJB;RespostaAvaliacaoDocenteDAO;49.64004212643202
ManterAvaliacaoDocenteEJB;AvaliacaoDocenteDAO;31.9680096383286
ManterAvaliacaoDocenteEJB;PeriodoLetivoDAO;12.666771484448995
VerificacaoCasoDAO;ManterVerificacaoCasoEJB;0.0
AreaConhecimentoDAO;ManterProjetoExtensaoEJB;0.3
AreaConhecimentoDAO;ManterCursoEJB;0.0
AreaConhecimentoDAO;ManterServidorEJB;0.0
TipoCertificadoMilitarDAO;ManterPessoaFisicaEJB;0.0
EducacensoDAO;ManterEducacensoEJB;2.9999999999999996
EducacensoDAO;Registros;0.3
EducacensoDAO;Turma;0.0
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;PeriodoInscricaoProgramaAssisEstudantilDAO;43.144712564280034
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;PerguntasProgramasAssistenciaEstudantilDAO;14.352561484448994
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;TipoPerguntaDAO;0.0
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;UnidadeEnsinoDAO;12.832761484448994
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;InstituicaoDAO;0.0
ManterPeriodoInscricaoProgramaAssisEstudantilEJB;ProgramaAssistenciaEstudantilDAO;12.832761484448994
NivelFuncionalServidorDAO;ManterServidorEJB;0.0
TermoEstagioDAO;ManterEstagioMatriculaEJB;0.7599
TermoEstagioDAO;ManterRelatorioFinalEstagioEJB;0.7599
PessoaFisicaDAO;ManterAbonoFaltaEJB;0.6
PessoaFisicaDAO;TipoParticipante;0.0
PessoaFisicaDAO;PessoaFisica;0.0
PessoaFisicaDAO;ManterParticipacaoEJB;2.8796999999999997
PessoaFisicaDAO;ListaAuxiliarSelecao;0.0
PessoaFisicaDAO;CPF;0.0
PessoaFisicaDAO;ManterUsuarioEJB;17.2370214
PessoaFisicaDAO;ManterAlunoEJB;0.3
PessoaFisicaDAO;ManterEventoExternoEJB;0.3
PessoaFisicaDAO;ManterPessoaExternaEJB;0.3
PessoaFisicaDAO;ManterServidorEJB;0.6
TipoIngressoDAO;ManterMatriculaEJB;0.3
TipoIngressoDAO;ManterAlunoEJB;0.0
TipoParticipanteDAO;ManterParticipacaoEJB;0.0
ManterLocalizacaoEJB;UnidadeOrganizacionalDAO;11.906871484448995
ManterLocalizacaoEJB;UnidadeEnsinoDAO;12.832761484448994
ManterLocalizacaoEJB;LocalizacaoDAO;9.093372784448997
ManterLocalizacaoEJB;InstituicaoDAO;0.0
AmbienteAprendizagemDAO;ManterClasseEJB;84.5847172620063
AmbienteAprendizagemDAO;ManterReservaAmbienteDeAprendizagemEJB;8.953272784448995
AmbienteAprendizagemDAO;Vinculo;0.0
AmbienteAprendizagemDAO;ListaAuxiliarSelecao;0.0
AmbienteAprendizagemDAO;ManterAmbienteAprendizagemEJB;0.3
AmbienteAprendizagemDAO;VincularAlunoAClasseEJB;57.8991359637777
AmbienteAprendizagemDAO;ElementoOrganizacional;0.0
AmbienteAprendizagemDAO;Localizacao;0.0
AmbienteAprendizagemDAO;ManterServidorEJB;11.073797942999999
AmbienteAprendizagemDAO;Classe;0.0
AmbienteAprendizagemDAO;CategoriaAmbienteAprendizagem;0.0
AmbienteAprendizagemDAO;AmbienteAprendizagem;0.0
AmbienteAprendizagemDAO;Curso;0.0
AmbienteAprendizagemDAO;UnidadeEnsino;0.0
ManterEquipamentoEnsinoEJB;UnidadeOrganizacionalDAO;0.0
ManterEquipamentoEnsinoEJB;SituacaoEquipamentoEnsinoDAO;0.0
ManterEquipamentoEnsinoEJB;UnidadeEnsinoDAO;0.0
ManterEquipamentoEnsinoEJB;TipoEquipamentoDAO;0.0
ManterEquipamentoEnsinoEJB;InstituicaoDAO;0.0
ValidaTipoDocumentoDAO;ManterValidaDocumentoEJB;0.3
TipoPeriodoMatrizCurricularDAO;ManterMatrizCurricularEJB;0.0
GenericCrudMB;IGenericCrud;0.6
GenericCrudMB;NegocioException;0.0
ClasseAuxiliarTurma;ReaberturaTurmaClasseEJB;0.0
ManterTCCMatriculaEJB;TCCMatriculaDAO;233.35098337819426
ManterTCCMatriculaEJB;TCCMatricula;0.0
ManterTCCMatriculaEJB;RequisitoDAO;19.466466238829003
ManterTCCMatriculaEJB;ElementoCurricular;0.0
OrganizacaoAcademicaDAO;ManterElementoOrganizacionalEJB;0.0
OrganizacaoAcademicaDAO;ListaAuxiliarSelecao;0.0
OrganizacaoAcademicaDAO;ManterDiarioClasseEJB;0.0
ElementoCurricularAproveitadoDAO;Matricula;0.0
ElementoCurricularAproveitadoDAO;ManterPedidoRenovacaoMatriculaEJB;110.06922850550697
TipoParticipacaoInstituicaoDAO;ManterConvenioEJB;0.0
EstruturaOrganizacionalDAO;ManterElementoOrganizacionalEJB;0.0
ManterPCCMatriculaEJB;PCCMatricula;0.0
ManterPCCMatriculaEJB;PCCMatriculaDAO;233.35098337819426
ManterPCCMatriculaEJB;RequisitoDAO;19.466466238829
ManterPCCMatriculaEJB;ElementoCurricular;0.0
PermissionService;DBUtil;0.0
PermissionService;ValidadorDuracao;0.3
VinculoDAO;ManterElementoOrganizacionalEJB;0.3
VinculoDAO;ManterReservaAmbienteDeAprendizagemEJB;0.3
VinculoDAO;Vinculo;0.0
VinculoDAO;ManterConselhoClasseEJB;0.3
VinculoDAO;ManterReservaEquipamentoEnsinoEJB;0.6
VinculoDAO;ClasseServidorDAO;0.0
VinculoDAO;ManterEventoExternoEJB;0.6
VinculoDAO;ManterServidorEJB;34.121393829
RelatorioEstagioDAO;ManterRelatorioEstagioEJB;103.97281098220347
RelatorioEstagioDAO;Aluno;0.0
AtoAutorizativoDAO;ManterElementoOrganizacionalEJB;0.0
AtoAutorizativoDAO;ManterRegraAcademicaEJB;0.51
AtoAutorizativoDAO;ManterOfertaVagaEJB;0.3
AtoAutorizativoDAO;ManterCursoEJB;0.0
AtoAutorizativoDAO;ManterServidorEJB;1.5789299999999997
RequisitoDAO;ManterPCCMatriculaEJB;19.466466238829
RequisitoDAO;MatrizCurricular;0.0
RequisitoDAO;ManterInscricaoElementoCurricularEJB;15.8354563671803
RequisitoDAO;ManterMatrizCurricularEJB;260.6362513012509
RequisitoDAO;ManterTCCMatriculaEJB;19.466466238829003
RequisitoDAO;Matricula;0.0
RequisitoDAO;Requisito;0.0
RequisitoDAO;VincularAlunoAClasseEJB;18.746466238829
RequisitoDAO;ElementoMatriz;0.0
RequisitoDAO;ManterPedidoRenovacaoMatriculaEJB;98.26108849466605
RequisitoDAO;ElementoCurricular;0.0
IVincularAlunoAClasseEJB;ManterInscricaoElementoCurricularEJB;4.41579
TipoEixoTecnologicoDAO;ManterEixoTecnologicoEJB;0.0
TipoArquivoRelatorioFinalEstagioDAO;ManterRelatorioFinalEstagioEJB;0.4599
